date,country,amount_storage,consumption,amount_storage_perc,trend,injection,withdrawal,technical_capacity,injection_capacity,withdrawal_capacity
2018-06-10,Великобританія,1.1614,786.0,12.71,1.76,160.77,0.0,9.1396,739.33,910.33
2018-06-10,Данія,2.8891,31.0,27.91,0.64,66.55,0.1,10.35,100.8,196.8
2018-06-10,Ірландія,,52.0,,,,,,,
2018-06-10,Іспанія,19.7048,315.0,61.62,0.0,0.0,0.0,31.9759,126.3,214.5
2018-06-10,Італія,119.9569,692.0,61.67,0.5,975.33,0.0,194.5207,1657.41,2876.67
2018-06-10,Латвія,2.8146,14.0,11.62,-0.08,0.0,19.9,24.219,52.5,0.0
2018-06-10,Нідерланди,46.7548,355.0,35.46,0.61,809.13,8.8,131.8659,1395.7,2398.8
2018-06-10,Німеччина,97.9962,859.0,39.49,0.42,1052.6,11.5,248.1704,3783.32,6449.01
2018-06-10,Польща,19.7625,199.0,59.52,0.52,174.29,0.0,33.2012,304.7,542.1
2018-06-10,Португалія,2.0727,58.0,58.06,0.64,22.78,0.0,3.57,24.0,71.4
2018-06-10,Румунія,10.3588,116.0,30.84,0.37,125.49,0.0,33.5909,258.45,317.6
2018-06-10,Словаччина,10.0061,47.0,25.65,0.35,164.34,27.2,39.014,410.96,465.04
2018-06-10,Угорщина,26.0174,96.0,38.41,0.44,297.62,0.0,67.7286,479.19,840.02
2018-06-10,Україна,105.3374,,,,540.51,0.01,324.6128,,
2018-06-10,Франція,41.5944,428.0,31.27,0.66,891.83,10.5,133.0142,1214.14,2504.56
2018-06-10,Хорватія,2.4157,27.0,43.1,0.48,27.16,0.0,5.6049,45.43,60.57
2018-06-10,Чеська Республіка,14.735,80.0,42.3,0.4,140.7,0.0,34.8316,389.84,517.87
2018-06-10,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.79,0.61
2018-06-11,Австрія,33.443,87.0,36.26,0.43,430.47,33.5,92.2185,835.1,1050.05
2018-06-11,Бельгія,1.4477,169.0,16.08,0.46,41.5,0.0,9.0013,88.14,169.5
2018-06-11,Болгарія,2.9118,30.0,46.44,0.54,33.69,0.0,6.27,34.1,36.2
2018-06-11,Великобританія,1.2115,786.0,13.26,0.7,88.0,23.8,9.1396,739.33,910.33
2018-06-11,Данія,2.9249,31.0,28.26,0.35,47.5,11.7,10.35,100.8,196.8
2018-06-11,Ірландія,,52.0,,,,,,,
2018-06-11,Іспанія,19.7048,315.0,61.62,0.0,0.0,0.0,31.9759,126.3,214.5
2018-06-11,Італія,120.6302,692.0,62.01,0.35,682.07,0.0,194.5207,1657.41,2876.67
2018-06-11,Латвія,2.7879,14.0,11.51,-0.11,0.0,26.7,24.219,52.5,0.0
2018-06-11,Нідерланди,47.3989,355.0,35.94,0.5,660.17,6.6,131.8659,1394.97,2400.84
2018-06-11,Німеччина,98.8256,859.0,39.82,0.32,800.25,9.2,248.1869,3767.35,6449.36
2018-06-11,Польща,19.9367,199.0,60.05,0.52,174.17,0.0,33.2012,304.7,542.1
2018-06-11,Португалія,2.0973,58.0,58.75,0.69,24.72,0.0,3.57,24.0,71.4
2018-06-11,Румунія,10.443,116.0,31.09,0.25,84.23,0.0,33.5909,258.45,317.6
2018-06-11,Словаччина,10.1151,47.0,25.93,0.28,136.04,27.3,39.014,410.96,465.04
2018-06-11,Угорщина,26.3034,96.0,38.84,0.42,285.98,0.0,67.7286,479.19,840.02
2018-06-11,Україна,106.0412,,,,592.84,0.01,324.9681,,
2018-06-11,Франція,42.2248,428.0,31.74,0.48,670.01,37.8,133.0142,1214.14,2504.56
2018-06-11,Хорватія,2.4373,27.0,43.48,0.38,21.53,0.0,5.6049,45.43,60.57
2018-06-11,Чеська Республіка,14.8403,80.0,42.61,0.3,105.26,0.0,34.8316,389.84,517.87
2018-06-11,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.77,0.61
2018-06-12,Австрія,33.6547,87.0,36.49,0.23,304.8,93.1,92.2185,835.1,1050.05
2018-06-12,Бельгія,1.4901,169.0,16.55,0.47,42.39,0.0,9.0013,88.14,169.5
2018-06-12,Болгарія,2.9455,30.0,46.98,0.54,33.72,0.0,6.27,34.1,36.2
2018-06-12,Великобританія,1.0261,786.0,11.23,-1.87,23.99,195.3,9.1396,739.33,910.33
2018-06-12,Данія,2.9514,31.0,28.52,0.26,32.62,6.1,10.35,100.8,196.8
2018-06-12,Ірландія,,52.0,,,,,,,
2018-06-12,Іспанія,19.7048,315.0,61.62,0.0,0.0,0.0,31.9759,126.3,214.5
2018-06-12,Італія,121.2903,692.0,62.35,0.34,668.51,0.0,194.5207,1657.41,2876.67
2018-06-12,Латвія,2.7598,14.0,11.39,-0.12,0.0,28.2,24.219,52.5,0.0
2018-06-12,Нідерланди,47.895,355.0,36.32,0.37,518.36,29.6,131.8659,1394.57,2402.1
2018-06-12,Німеччина,99.7761,859.0,40.2,0.38,955.95,21.3,248.1869,3767.35,6449.36
2018-06-12,Польща,20.1238,199.0,60.61,0.56,187.17,0.0,33.2012,304.7,542.1
2018-06-12,Португалія,2.122,58.0,59.44,0.69,24.8,0.0,3.57,24.0,71.4
2018-06-12,Румунія,10.5276,116.0,31.34,0.25,84.53,0.0,33.5909,258.45,317.6
2018-06-12,Словаччина,10.1803,47.0,26.09,0.17,107.23,42.3,39.014,410.96,465.04
2018-06-12,Угорщина,26.5967,96.0,39.27,0.43,293.33,0.0,67.7286,479.19,840.02
2018-06-12,Україна,106.5743,,,,539.34,0.01,324.9481,,
2018-06-12,Франція,42.9429,428.0,32.28,0.54,768.9,50.8,133.0142,1214.14,2504.56
2018-06-12,Хорватія,2.4447,27.0,43.62,0.36,20.24,0.0,5.6049,45.43,60.57
2018-06-12,Чеська Республіка,15.0128,80.0,43.1,0.5,172.56,0.0,34.8316,389.84,517.87
2018-06-12,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.75,0.61
2018-06-13,Австрія,33.8854,87.0,36.74,0.25,280.67,52.3,92.2185,835.1,1050.05
2018-06-13,Бельгія,1.5066,169.0,16.74,0.18,16.46,0.0,9.0013,88.14,169.5
2018-06-13,Болгарія,2.9792,30.0,47.52,0.54,33.75,0.0,6.27,34.1,36.2
2018-06-13,Великобританія,1.2208,786.0,13.36,2.27,231.95,24.8,9.1396,739.33,910.33
2018-06-13,Данія,2.9971,31.0,28.96,0.44,45.69,0.0,10.35,100.8,196.8
2018-06-13,Ірландія,,52.0,,,,,,,
2018-06-13,Іспанія,19.7537,315.0,61.78,0.15,48.93,0.0,31.9759,126.3,214.5
2018-06-13,Італія,122.025,692.0,62.73,0.38,744.67,0.0,194.5207,1657.41,2876.67
2018-06-13,Латвія,2.7419,14.0,11.32,-0.07,0.0,17.9,24.219,52.5,0.0
2018-06-13,Нідерланди,48.4413,355.0,36.74,0.42,590.33,31.4,131.8659,1394.29,2402.84
2018-06-13,Німеччина,100.6586,859.0,40.56,0.35,896.02,27.0,248.1869,3767.35,6449.36
2018-06-13,Польща,20.2772,199.0,61.07,0.46,153.31,0.0,33.2012,304.7,542.1
2018-06-13,Португалія,2.1461,58.0,60.12,0.68,24.26,0.0,3.57,24.0,71.4
2018-06-13,Румунія,10.5669,116.0,31.46,0.12,44.76,5.4,33.5909,258.45,317.6
2018-06-13,Словаччина,10.518,47.0,26.96,0.22,117.1,29.7,39.014,410.96,465.04
2018-06-13,Угорщина,26.8871,96.0,39.7,0.43,290.38,0.0,67.7286,479.19,840.02
2018-06-13,Україна,107.1511,,,,566.62,0.01,324.9822,,
2018-06-13,Франція,43.6612,428.0,32.82,0.54,774.65,56.4,133.0142,1214.14,2504.56
2018-06-13,Хорватія,2.4629,27.0,43.94,0.32,18.71,0.5,5.6049,45.43,60.57
2018-06-13,Чеська Республіка,15.1794,80.0,43.58,0.48,166.56,0.0,34.8316,389.84,517.87
2018-06-13,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.77,0.61
2018-06-14,Австрія,34.1628,87.0,37.05,0.3,319.76,42.4,92.2185,835.1,1050.05
2018-06-14,Бельгія,1.5339,169.0,17.04,0.3,27.36,0.0,9.0013,88.14,169.5
2018-06-14,Болгарія,3.013,30.0,48.05,0.54,33.8,0.0,6.27,34.1,36.2
2018-06-14,Великобританія,1.5413,786.0,16.86,3.75,353.15,10.8,9.1396,739.33,910.33
2018-06-14,Данія,3.0243,31.0,29.22,0.26,29.25,2.1,10.35,100.8,196.8
2018-06-14,Ірландія,,52.0,,,,,,,
2018-06-14,Іспанія,19.8206,315.0,61.99,0.21,66.86,0.0,31.9759,126.3,214.5
2018-06-14,Італія,122.8106,692.0,63.13,0.41,796.11,0.0,194.5207,1657.41,2876.67
2018-06-14,Латвія,2.7419,14.0,11.32,0.0,0.0,0.0,24.219,52.5,0.0
2018-06-14,Нідерланди,49.1073,355.0,37.24,0.52,723.72,41.8,131.8659,1394.26,2402.95
2018-06-14,Німеччина,101.6734,859.0,40.97,0.3,755.39,20.6,248.1869,3767.35,6449.36
2018-06-14,Польща,20.4325,199.0,61.54,0.47,155.35,0.0,33.2012,304.7,542.1
2018-06-14,Португалія,2.1715,58.0,60.82,0.71,25.46,0.0,3.57,24.0,71.4
2018-06-14,Румунія,10.6155,116.0,31.6,0.14,48.64,0.0,33.5909,258.45,317.6
2018-06-14,Словаччина,10.6102,47.0,27.2,0.24,129.52,37.6,39.014,410.96,465.04
2018-06-14,Угорщина,27.1785,96.0,40.13,0.43,291.38,0.0,67.7286,479.19,840.02
2018-06-14,Україна,107.7689,,,,594.29,0.01,325.057,,
2018-06-14,Франція,44.3835,428.0,33.37,0.54,789.17,66.9,133.0142,1214.14,2504.56
2018-06-14,Хорватія,2.4818,27.0,44.28,0.34,19.43,0.5,5.6049,45.43,60.57
2018-06-14,Чеська Республіка,15.3038,80.0,43.94,0.36,125.14,0.7,34.8316,389.84,517.87
2018-06-14,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.77,0.61
2018-06-15,Австрія,34.4692,87.0,37.38,0.33,321.08,16.1,92.2185,835.1,1050.05
2018-06-15,Бельгія,1.5664,169.0,17.4,0.36,32.48,0.0,9.0013,88.14,169.5
2018-06-15,Болгарія,3.0468,30.0,48.59,0.54,33.74,0.0,6.27,34.1,36.2
2018-06-15,Великобританія,1.6315,786.0,17.85,1.15,130.3,25.5,9.1396,739.33,910.33
2018-06-15,Данія,3.0696,31.0,29.66,0.44,47.62,2.3,10.35,100.8,196.8
2018-06-15,Ірландія,,52.0,,,,,,,
2018-06-15,Іспанія,19.8871,315.0,62.19,0.21,66.5,0.0,31.9759,126.3,214.5
2018-06-15,Італія,123.5223,692.0,63.5,0.37,720.53,0.0,194.5207,1657.41,2876.67
2018-06-15,Латвія,2.7419,14.0,11.32,0.0,0.0,0.0,24.219,52.5,0.0
2018-06-15,Нідерланди,49.7749,355.0,37.75,0.52,741.15,53.3,131.8659,1394.17,2403.14
2018-06-15,Німеччина,102.1256,859.0,41.15,0.29,741.81,30.5,248.1869,3767.35,6449.36
2018-06-15,Польща,20.5849,199.0,62.0,0.46,152.38,0.0,33.2012,304.7,542.1
2018-06-15,Португалія,2.1971,58.0,61.54,0.72,25.77,0.0,3.57,24.0,71.4
2018-06-15,Румунія,10.6944,116.0,31.84,0.23,78.93,0.0,33.5909,258.45,317.6
2018-06-15,Словаччина,10.7658,47.0,27.59,0.4,184.06,28.8,39.014,410.96,465.04
2018-06-15,Угорщина,27.4652,96.0,40.55,0.42,286.7,0.0,67.7286,479.19,840.02
2018-06-15,Україна,108.3473,,,,578.43,0.01,325.057,,
2018-06-15,Франція,44.8238,428.0,33.7,0.51,762.91,79.1,133.0142,1214.14,2504.56
2018-06-15,Хорватія,2.5013,27.0,44.63,0.35,20.04,0.5,5.6049,45.43,60.57
2018-06-15,Чеська Республіка,15.4687,80.0,44.41,0.47,164.88,0.0,34.8316,389.84,517.87
2018-06-15,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.75,0.61
2018-06-16,Австрія,34.8344,87.0,37.77,0.4,375.2,10.0,92.2185,835.1,1050.05
2018-06-16,Бельгія,1.6111,169.0,17.9,0.5,44.74,0.0,9.0013,88.14,169.5
2018-06-16,Болгарія,3.0805,30.0,49.13,0.54,33.75,0.0,6.27,34.1,36.2
2018-06-16,Великобританія,1.932,786.0,21.14,3.45,315.05,0.0,9.1396,739.33,910.33
2018-06-16,Данія,3.1288,31.0,30.23,0.57,59.46,0.2,10.35,100.8,196.8
2018-06-16,Ірландія,,52.0,,,,,,,
2018-06-16,Іспанія,19.9551,315.0,62.41,0.21,68.01,0.0,31.9759,126.3,214.5
2018-06-16,Італія,124.4589,692.0,63.98,0.49,948.73,0.0,194.5207,1657.41,2876.67
2018-06-16,Латвія,2.7419,14.0,11.32,0.0,0.0,0.0,24.219,52.5,0.0
2018-06-16,Нідерланди,50.5382,355.0,38.33,0.58,771.47,11.5,131.8659,1393.85,2403.98
2018-06-16,Німеччина,103.0183,859.0,41.51,0.36,896.45,15.0,248.1869,3767.35,6449.36
2018-06-16,Польща,20.7405,199.0,62.47,0.47,155.58,0.0,33.2012,304.7,542.1
2018-06-16,Португалія,2.2233,58.0,62.28,0.74,26.31,0.0,3.57,24.0,71.4
2018-06-16,Румунія,10.8037,116.0,32.16,0.33,109.24,0.0,33.5909,258.45,317.6
2018-06-16,Словаччина,10.9404,47.0,28.04,0.45,201.91,27.5,39.014,410.96,465.04
2018-06-16,Угорщина,27.7818,96.0,41.02,0.47,316.64,0.0,67.7286,479.19,840.02
2018-06-16,Україна,108.878,,,,573.54,0.01,324.9513,,
2018-06-16,Франція,45.5709,428.0,34.26,0.56,767.11,20.1,133.0142,1214.14,2504.56
2018-06-16,Хорватія,2.529,27.0,45.12,0.49,28.2,0.5,5.6049,45.43,60.57
2018-06-16,Чеська Республіка,15.6343,80.0,44.89,0.48,165.63,0.0,34.8316,389.84,517.87
2018-06-16,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.74,0.61
2018-06-17,Австрія,35.2005,87.0,38.17,0.4,376.5,10.4,92.2185,835.1,1050.06
2018-06-17,Бельгія,1.6754,169.0,18.61,0.71,64.29,0.0,9.0013,88.14,169.5
2018-06-17,Болгарія,3.1143,30.0,49.67,0.54,33.8,0.0,6.27,34.1,36.2
2018-06-17,Великобританія,2.1556,786.0,23.59,2.61,249.93,11.6,9.1396,739.33,910.33
2018-06-17,Данія,3.1836,31.0,30.76,0.53,55.91,1.1,10.35,100.8,196.8
2018-06-17,Ірландія,,52.0,,,,,,,
2018-06-17,Іспанія,20.0234,315.0,62.62,0.21,68.3,0.0,31.9759,126.3,214.5
2018-06-17,Італія,125.3651,692.0,64.45,0.47,918.35,0.0,194.5207,1657.41,2876.67
2018-06-17,Латвія,2.7419,14.0,11.32,0.0,0.0,0.0,24.219,52.5,0.0
2018-06-17,Нідерланди,51.3344,355.0,38.93,0.59,787.33,4.3,131.8659,1393.36,2405.44
2018-06-17,Німеччина,103.9693,859.0,41.89,0.38,953.82,15.0,248.1869,3767.35,6449.36
2018-06-17,Польща,20.8905,199.0,62.92,0.45,150.05,0.0,33.2012,304.7,542.1
2018-06-17,Португалія,2.2494,58.0,63.01,0.74,26.27,0.0,3.57,24.0,71.4
2018-06-17,Румунія,10.9319,116.0,32.54,0.38,128.17,0.0,33.5909,258.45,317.6
2018-06-17,Словаччина,11.1105,47.0,28.48,0.44,198.07,28.3,39.014,410.96,465.04
2018-06-17,Угорщина,28.1009,96.0,41.49,0.47,319.03,0.0,67.7286,479.19,840.02
2018-06-17,Україна,109.4547,,,,583.54,0.01,324.9373,,
2018-06-17,Франція,46.3432,428.0,34.84,0.58,793.82,21.5,133.0142,1214.14,2504.56
2018-06-17,Хорватія,2.5584,27.0,45.65,0.52,29.41,0.0,5.6049,45.43,60.57
2018-06-17,Чеська Республіка,15.7983,80.0,45.36,0.47,163.99,0.0,34.8316,389.84,517.87
2018-06-17,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.77,0.61
2018-06-18,Австрія,35.4875,87.0,38.48,0.31,301.53,14.5,92.2185,835.1,1050.06
2018-06-18,Бельгія,1.6906,169.0,18.78,0.17,15.2,0.0,9.0013,88.14,169.5
2018-06-18,Болгарія,3.1481,30.0,50.21,0.54,33.78,0.0,6.27,34.1,36.2
2018-06-18,Великобританія,2.3254,786.0,25.44,2.02,184.44,0.1,9.1396,739.33,910.33
2018-06-18,Данія,3.2309,31.0,31.22,0.46,49.48,2.1,10.35,100.8,196.8
2018-06-18,Ірландія,,52.0,,,,,,,
2018-06-18,Іспанія,20.0757,315.0,62.78,0.16,52.29,0.0,31.9759,126.3,214.5
2018-06-18,Італія,125.9949,692.0,64.77,0.33,638.01,0.0,194.5207,1657.41,2876.67
2018-06-18,Латвія,2.7419,14.0,11.32,0.0,0.0,0.0,24.219,52.5,0.0
2018-06-18,Нідерланди,52.0293,355.0,39.46,0.53,734.92,40.1,131.8659,1392.93,2406.81
2018-06-18,Німеччина,104.6499,859.0,42.16,0.27,699.69,32.3,248.2116,3767.67,6449.89
2018-06-18,Польща,21.0407,199.0,63.37,0.45,150.23,0.0,33.2012,304.7,542.1
2018-06-18,Португалія,2.2761,58.0,63.76,0.75,26.78,0.0,3.57,24.0,71.4
2018-06-18,Румунія,11.0183,116.0,32.8,0.26,86.41,0.0,33.5909,258.45,317.6
2018-06-18,Словаччина,11.2587,47.0,28.86,0.38,183.01,35.1,39.014,410.96,465.04
2018-06-18,Угорщина,28.417,96.0,41.96,0.47,316.17,0.0,67.7286,479.19,840.02
2018-06-18,Україна,109.9972,,,,551.8,0.03,324.8497,,
2018-06-18,Франція,46.8829,428.0,35.25,0.41,618.21,78.9,133.0142,1214.14,2504.56
2018-06-18,Хорватія,2.5807,27.0,46.04,0.4,22.34,0.0,5.6049,45.43,60.57
2018-06-18,Чеська Республіка,15.9583,80.0,45.82,0.46,159.93,0.0,34.8316,389.84,517.87
2018-06-18,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.77,0.61
2018-06-19,Австрія,35.8622,87.0,38.89,0.41,388.55,13.9,92.2185,835.1,1050.06
2018-06-19,Бельгія,1.7136,169.0,19.04,0.26,22.97,0.0,9.0013,88.14,169.5
2018-06-19,Болгарія,3.1819,30.0,50.75,0.54,33.76,0.0,6.27,34.1,36.2
2018-06-19,Великобританія,2.3641,786.0,25.87,0.09,14.35,6.1,9.1396,739.33,910.33
2018-06-19,Данія,3.297,31.0,31.86,0.64,68.16,2.0,10.35,100.8,196.8
2018-06-19,Ірландія,,52.0,,,,,,,
2018-06-19,Іспанія,20.1206,315.0,62.92,0.14,44.89,0.0,31.9759,126.3,214.5
2018-06-19,Італія,126.5379,692.0,65.05,0.28,550.82,0.0,194.5207,1657.41,2876.67
2018-06-19,Латвія,2.7418,14.0,11.32,0.0,0.0,0.0,24.219,52.5,0.0
2018-06-19,Нідерланди,52.6026,355.0,39.89,0.46,705.87,104.7,131.8659,1392.68,2407.69
2018-06-19,Німеччина,105.2748,859.0,42.41,0.25,658.42,45.8,248.2116,3767.57,6449.89
2018-06-19,Польща,21.1929,199.0,63.83,0.46,152.17,0.0,33.2012,304.7,542.1
2018-06-19,Португалія,2.2992,58.0,64.4,0.65,23.29,0.0,3.57,24.0,71.4
2018-06-19,Румунія,11.0949,116.0,33.03,0.23,76.65,0.0,33.5909,258.45,317.6
2018-06-19,Словаччина,11.3634,47.0,29.13,0.27,133.02,28.6,39.014,410.96,465.04
2018-06-19,Угорщина,28.7195,96.0,42.4,0.45,302.52,0.0,67.7286,479.19,840.02
2018-06-19,Україна,110.6586,,,,635.23,0.01,324.8931,,
2018-06-19,Франція,47.4862,428.0,35.7,0.45,713.2,110.4,133.0142,1214.14,2504.56
2018-06-19,Хорватія,2.5967,27.0,46.33,0.29,15.99,0.0,5.6049,45.43,60.57
2018-06-19,Чеська Республіка,16.0994,80.0,46.22,0.41,141.18,0.0,34.8316,389.84,517.87
2018-06-19,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.78,0.61
2018-06-20,Австрія,36.1509,87.0,39.2,0.31,315.63,26.9,92.2185,835.1,1050.06
2018-06-20,Бельгія,1.7167,169.0,19.07,0.04,3.15,0.0,9.0013,88.14,169.5
2018-06-20,Болгарія,3.2156,30.0,51.29,0.54,33.73,0.0,6.27,34.1,36.2
2018-06-20,Великобританія,2.3283,786.0,25.47,0.27,48.16,23.6,9.1396,739.33,910.33
2018-06-20,Данія,3.3261,31.0,32.14,0.28,41.02,11.9,10.35,100.8,196.8
2018-06-20,Ірландія,,52.0,,,,,,,
2018-06-20,Іспанія,20.1652,315.0,63.06,0.14,44.56,0.0,31.9759,126.3,214.5
2018-06-20,Італія,127.0234,692.0,65.3,0.25,492.48,0.0,194.5207,1657.41,2876.67
2018-06-20,Латвія,2.7545,14.0,11.37,0.05,12.69,0.0,24.219,52.5,0.0
2018-06-20,Нідерланди,53.2358,355.0,40.37,0.48,674.79,38.4,131.8659,1392.43,2408.4
2018-06-20,Німеччина,105.8362,859.0,42.64,0.23,622.04,62.5,248.2116,3767.67,6449.89
2018-06-20,Польща,21.3266,199.0,64.23,0.4,139.88,6.2,33.2012,304.7,542.1
2018-06-20,Португалія,2.2992,58.0,64.4,0.0,0.0,0.0,3.57,24.0,71.4
2018-06-20,Румунія,11.1794,116.0,33.28,0.25,84.48,0.0,33.5909,256.45,317.6
2018-06-20,Словаччина,11.5058,47.0,29.49,0.36,171.82,29.8,39.014,410.96,465.04
2018-06-20,Угорщина,29.0251,96.0,42.86,0.45,305.59,0.0,67.7286,479.19,840.02
2018-06-20,Україна,111.1081,,,,617.94,0.01,324.4695,,
2018-06-20,Франція,48.1463,428.0,36.2,0.5,710.1,50.1,133.0142,1214.14,2504.56
2018-06-20,Хорватія,2.6123,27.0,46.61,0.28,15.62,0.0,5.6049,45.43,60.57
2018-06-20,Чеська Республіка,16.2368,80.0,46.62,0.39,138.68,1.3,34.8316,389.84,517.87
2018-06-20,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.75,0.61
2018-06-21,Австрія,36.4046,87.0,39.48,0.28,274.41,20.8,92.2185,835.1,1050.06
2018-06-21,Бельгія,1.7254,169.0,19.17,0.1,8.64,0.0,9.0013,88.14,169.5
2018-06-21,Болгарія,3.2493,30.0,51.82,0.54,33.75,0.0,6.27,34.1,36.2
2018-06-21,Великобританія,2.4648,786.0,26.97,1.8,164.12,0.0,9.1396,739.33,910.33
2018-06-21,Данія,3.3721,31.0,32.58,0.44,48.01,2.0,10.35,100.8,196.8
2018-06-21,Ірландія,,52.0,,,,,,,
2018-06-21,Іспанія,20.2081,315.0,63.2,0.13,42.95,0.0,31.9759,126.3,214.5
2018-06-21,Італія,127.4697,692.0,65.53,0.23,452.41,0.0,194.5207,1657.41,2876.67
2018-06-21,Латвія,2.7882,14.0,11.51,0.14,33.62,0.0,24.219,52.5,0.0
2018-06-21,Нідерланди,53.8404,355.0,40.83,0.46,646.16,41.6,131.8659,1392.27,2408.96
2018-06-21,Німеччина,106.3237,859.0,42.84,0.19,513.36,49.1,248.2116,3767.67,6449.89
2018-06-21,Польща,21.4827,199.0,64.7,0.47,156.15,0.0,33.2012,304.7,542.1
2018-06-21,Португалія,2.2695,58.0,63.57,-0.83,0.0,29.7,3.57,24.0,71.4
2018-06-21,Румунія,11.2695,116.0,33.55,0.27,90.06,0.0,33.5909,256.45,317.6
2018-06-21,Словаччина,11.6521,47.0,29.87,0.37,175.93,29.9,39.014,410.96,465.04
2018-06-21,Угорщина,29.3331,96.0,43.31,0.45,308.43,0.5,67.7286,479.19,840.02
2018-06-21,Україна,111.6773,,,,606.0,0.01,324.3961,,
2018-06-21,Франція,48.8149,428.0,36.7,0.5,738.94,70.3,133.0142,1214.14,2504.56
2018-06-21,Хорватія,2.6297,27.0,46.92,0.31,17.65,0.3,5.6049,45.43,60.57
2018-06-21,Чеська Республіка,16.3775,80.0,47.02,0.4,140.74,0.0,34.8316,389.84,517.87
2018-06-21,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.8,0.61
2018-06-22,Австрія,29.0109,87.0,31.46,0.17,212.78,53.1,92.2185,835.1,1050.06
2018-06-22,Бельгія,1.7632,169.0,19.59,0.42,37.83,0.0,9.0013,88.14,169.5
2018-06-22,Болгарія,3.2831,30.0,52.36,0.54,33.74,0.0,6.27,34.1,36.2
2018-06-22,Великобританія,2.5447,786.0,27.84,1.03,94.42,0.0,9.1396,739.33,910.33
2018-06-22,Данія,3.4243,31.0,33.08,0.5,53.78,1.6,10.35,100.8,196.8
2018-06-22,Ірландія,,52.0,,,,,,,
2018-06-22,Іспанія,20.2517,315.0,63.33,0.14,43.54,0.0,31.9759,126.3,214.5
2018-06-22,Італія,128.1301,692.0,65.87,0.34,669.04,0.0,194.5207,1657.41,2876.67
2018-06-22,Латвія,2.8319,14.0,11.69,0.18,43.71,0.0,24.219,52.5,0.0
2018-06-22,Нідерланди,54.5784,355.0,41.39,0.56,747.95,9.9,131.8659,1392.08,2409.57
2018-06-22,Німеччина,106.8907,859.0,43.32,0.23,590.76,26.8,246.7329,3767.67,6449.89
2018-06-22,Польща,21.6464,199.0,65.2,0.49,163.7,0.0,33.2012,304.7,542.1
2018-06-22,Португалія,2.2901,58.0,64.15,0.58,20.68,0.0,3.57,24.0,71.4
2018-06-22,Румунія,11.3582,116.0,33.81,0.26,99.4,10.7,33.5909,255.95,317.6
2018-06-22,Словаччина,11.7604,47.0,30.14,0.28,143.12,34.8,39.014,410.96,465.04
2018-06-22,Угорщина,29.632,96.0,43.75,0.44,299.89,1.0,67.7286,479.19,840.02
2018-06-22,Україна,112.3964,,,,588.54,0.02,324.7723,,
2018-06-22,Франція,49.4809,428.0,37.2,0.5,670.68,5.0,133.0142,1214.14,2504.56
2018-06-22,Хорватія,2.6552,27.0,47.37,0.45,25.71,0.3,5.6049,45.43,60.57
2018-06-22,Чеська Республіка,16.485,80.0,47.33,0.31,107.43,0.0,34.8316,389.84,517.87
2018-06-22,Швеція,0.0077,10.0,7.31,0.0,0.0,0.0,0.105,8.78,0.61
2018-06-23,Австрія,29.1931,87.0,31.66,0.23,234.15,25.9,92.2185,835.1,1050.06
2018-06-23,Бельгія,1.8152,169.0,20.17,0.58,51.99,0.0,9.0013,88.14,169.5
2018-06-23,Болгарія,3.3168,30.0,52.9,0.54,33.75,0.0,6.27,34.1,36.2
2018-06-23,Великобританія,2.8525,786.0,31.21,3.53,329.05,6.9,9.1396,739.33,910.33
2018-06-23,Данія,3.4954,31.0,33.77,0.69,71.11,0.0,10.35,100.8,196.8
2018-06-23,Ірландія,,52.0,,,,,,,
2018-06-23,Іспанія,20.2941,315.0,63.47,0.13,42.44,0.0,31.9759,126.3,214.5
2018-06-23,Італія,129.1445,692.0,66.39,0.53,1027.63,0.0,194.5207,1657.41,2876.67
2018-06-23,Латвія,2.8785,14.0,11.89,0.19,46.65,0.0,24.219,52.5,0.0
2018-06-23,Нідерланди,55.3858,355.0,42.0,0.61,813.89,14.0,131.8659,1391.62,2410.78
2018-06-23,Німеччина,107.7909,859.0,43.43,0.36,887.23,0.0,248.1895,3767.67,6449.89
2018-06-23,Польща,21.8331,199.0,65.76,0.56,186.64,0.0,33.2012,304.7,542.1
2018-06-23,Португалія,2.3165,58.0,64.89,0.74,26.55,0.0,3.57,24.0,71.4
2018-06-23,Румунія,11.4807,116.0,34.18,0.36,122.53,0.0,33.5909,255.95,317.6
2018-06-23,Словаччина,11.8235,47.0,30.31,0.16,122.25,59.5,39.014,410.96,465.04
2018-06-23,Угорщина,29.9412,96.0,44.21,0.46,309.67,0.5,67.7286,479.19,840.02
