date,hub_name,price_with_vat,price_without_vat
2021-01-10,TTF,10584.6,8820.5
2021-01-10,Gaspool,10393.65,8661.37
2021-01-10,NCG,10233.78,8528.15
2021-01-10,CEGH,9874.08,8228.4
2021-01-11,TTF,10606.88,8839.07
2021-01-11,Gaspool,10388.89,8657.41
2021-01-11,NCG,10331.05,8609.21
2021-01-11,CEGH,10117.51,8431.26
2021-01-12,TTF,11424.42,9520.35
2021-01-12,Gaspool,11031.23,9192.69
2021-01-12,NCG,11109.87,9258.22
2021-01-12,CEGH,10926.37,9105.31
2021-01-13,TTF,13102.73,10918.94
2021-01-13,Gaspool,12690.14,10575.12
2021-01-13,NCG,12794.37,10661.97
2021-01-13,CEGH,12342.7,10285.58
2021-01-14,TTF,11060.78,9217.32
2021-01-14,Gaspool,10874.25,9061.87
2021-01-14,NCG,10830.88,9025.73
2021-01-14,CEGH,10713.76,8928.13
2021-01-15,TTF,10851.1,9042.58
2021-01-15,Gaspool,10586.88,8822.4
2021-01-15,NCG,10560.89,8800.74
2021-01-15,CEGH,10244.69,8537.24
2021-01-16,TTF,10359.86,8633.22
2021-01-16,Gaspool,10195.15,8495.96
2021-01-16,NCG,10086.79,8405.66
2021-01-16,CEGH,9523.3,7936.08
2021-01-17,TTF,10359.86,8633.22
2021-01-17,Gaspool,10195.15,8495.96
2021-01-17,NCG,10086.79,8405.66
2021-01-17,CEGH,9523.3,7936.08
2021-01-18,TTF,10368.53,8640.44
2021-01-18,Gaspool,10143.14,8452.62
2021-01-18,NCG,10117.13,8430.94
2021-01-18,CEGH,9822.38,8185.32
2021-01-19,TTF,9846.19,8205.16
2021-01-19,Gaspool,9603.43,8002.86
2021-01-19,NCG,9668.45,8057.04
2021-01-19,CEGH,9443.03,7869.19
2021-01-20,TTF,10333.77,8611.47
2021-01-20,Gaspool,10072.6,8393.83
2021-01-20,NCG,10050.84,8375.7
2021-01-20,CEGH,9998.6,8332.17
2021-01-21,TTF,10232.07,8526.72
2021-01-21,Gaspool,9892.62,8243.85
2021-01-21,NCG,9970.95,8309.12
2021-01-21,CEGH,9670.67,8058.89
2021-01-22,TTF,10265.25,8554.37
2021-01-22,Gaspool,9792.26,8160.22
2021-01-22,NCG,9849.2,8207.67
2021-01-22,CEGH,9463.8,7886.5
2021-01-23,TTF,11014.14,9178.45
2021-01-23,Gaspool,10589.33,8824.44
2021-01-23,NCG,10650.64,8875.53
2021-01-23,CEGH,9919.27,8266.06
2021-01-24,TTF,11014.14,9178.45
2021-01-24,Gaspool,10589.33,8824.44
2021-01-24,NCG,10650.64,8875.53
2021-01-24,CEGH,9919.27,8266.06
2021-01-25,TTF,10965.0,9137.5
2021-01-25,Gaspool,10650.71,8875.59
2021-01-25,NCG,10659.44,8882.87
2021-01-25,CEGH,10166.18,8471.82
2021-01-26,TTF,10394.15,8661.79
2021-01-26,Gaspool,10128.08,8440.07
2021-01-26,NCG,10302.55,8585.46
2021-01-26,CEGH,9595.93,7996.61
2021-01-27,TTF,10030.17,8358.47
2021-01-27,Gaspool,9760.03,8133.36
2021-01-27,NCG,9816.67,8180.56
2021-01-27,CEGH,9468.1,7890.08
2021-01-28,TTF,10071.34,8392.78
2021-01-28,Gaspool,9880.01,8233.34
2021-01-28,NCG,9880.01,8233.34
2021-01-28,CEGH,9471.27,7892.72
2021-01-29,TTF,10575.09,8812.57
2021-01-29,Gaspool,10336.05,8613.37
2021-01-29,NCG,10279.55,8566.29
2021-01-29,CEGH,9788.44,8157.03
2021-01-30,TTF,10370.82,8642.35
2021-01-30,Gaspool,10357.78,8631.48
2021-01-30,NCG,10040.51,8367.09
2021-01-30,CEGH,9462.47,7885.39
2021-01-31,TTF,10370.82,8642.35
2021-01-31,Gaspool,10357.78,8631.48
2021-01-31,NCG,10040.51,8367.09
2021-01-31,CEGH,9462.47,7885.39
2021-02-01,TTF,10368.87,8640.72
2021-02-01,Gaspool,10455.93,8713.27
2021-02-01,NCG,10199.1,8499.25
2021-02-01,CEGH,9707.22,8089.35
2021-02-02,TTF,9355.49,7796.24
2021-02-02,Gaspool,9424.63,7853.86
2021-02-02,NCG,9282.04,7735.03
2021-02-02,CEGH,9286.36,7738.63
2021-02-03,TTF,9333.75,7778.12
2021-02-03,Gaspool,9368.2,7806.83
2021-02-03,NCG,9135.65,7613.04
2021-02-03,CEGH,9139.96,7616.63
2021-02-04,TTF,9077.39,7564.49
2021-02-04,Gaspool,9098.83,7582.36
2021-02-04,NCG,8957.37,7464.47
2021-02-04,CEGH,8940.22,7450.18
2021-02-05,TTF,9261.91,7718.26
2021-02-05,Gaspool,9300.27,7750.22
2021-02-05,NCG,9053.02,7544.18
2021-02-05,CEGH,8882.5,7402.08
2021-02-06,TTF,9270.43,7725.36
2021-02-06,Gaspool,9215.01,7679.17
2021-02-06,NCG,9172.38,7643.65
2021-02-06,CEGH,8916.6,7430.5
2021-02-07,TTF,9270.43,7725.36
2021-02-07,Gaspool,9215.01,7679.17
2021-02-07,NCG,9172.38,7643.65
2021-02-07,CEGH,8916.6,7430.5
2021-02-08,TTF,9308.72,7757.27
2021-02-08,Gaspool,9351.13,7792.61
2021-02-08,NCG,9279.03,7732.52
2021-02-08,CEGH,8914.26,7428.55
2021-02-09,TTF,10272.58,8560.48
2021-02-09,Gaspool,10446.36,8705.3
2021-02-09,NCG,10403.98,8669.98
2021-02-09,CEGH,9471.46,7892.88
2021-02-10,TTF,9934.82,8279.02
2021-02-10,Gaspool,10237.4,8531.17
2021-02-10,NCG,10066.93,8389.11
2021-02-10,CEGH,9564.06,7970.05
2021-02-11,TTF,9769.48,8141.23
2021-02-11,Gaspool,10014.03,8345.02
2021-02-11,NCG,10009.74,8341.45
2021-02-11,CEGH,9756.61,8130.51
2021-02-12,TTF,9255.51,7712.92
2021-02-12,Gaspool,9552.83,7960.69
2021-02-12,NCG,9570.06,7975.05
2021-02-12,CEGH,9587.3,7989.42
2021-02-13,TTF,9139.17,7615.97
2021-02-13,Gaspool,9462.34,7885.28
2021-02-13,NCG,9423.56,7852.97
2021-02-13,CEGH,9380.47,7817.06
2021-02-14,TTF,9139.17,7615.97
2021-02-14,Gaspool,9462.34,7885.28
2021-02-14,NCG,9423.56,7852.97
2021-02-14,CEGH,9380.47,7817.06
2021-02-15,TTF,9100.35,7583.62
2021-02-15,Gaspool,9409.39,7841.16
2021-02-15,NCG,9396.51,7830.42
2021-02-15,CEGH,9718.43,8098.69
2021-02-16,TTF,8656.92,7214.1
2021-02-16,Gaspool,8916.36,7430.3
2021-02-16,NCG,8968.24,7473.53
2021-02-16,CEGH,9054.72,7545.6
2021-02-17,TTF,8667.97,7223.31
2021-02-17,Gaspool,8887.47,7406.22
2021-02-17,NCG,8900.38,7416.98
2021-02-17,CEGH,8891.77,7409.81
2021-02-18,TTF,8546.32,7121.93
2021-02-18,Gaspool,8627.78,7189.82
2021-02-18,NCG,8644.93,7204.11
2021-02-18,CEGH,8722.1,7268.42
2021-02-19,TTF,8795.97,7329.97
2021-02-19,Gaspool,8941.76,7451.47
2021-02-19,NCG,8898.88,7415.73
2021-02-19,CEGH,8890.31,7408.59
2021-02-20,TTF,8525.82,7104.85
2021-02-20,Gaspool,8504.38,7086.98
2021-02-20,NCG,8482.94,7069.12
2021-02-20,CEGH,8568.7,7140.58
2021-02-21,TTF,8525.82,7104.85
2021-02-21,Gaspool,8504.38,7086.98
2021-02-21,NCG,8482.94,7069.12
2021-02-21,CEGH,8568.7,7140.58
2021-02-22,TTF,8596.43,7163.69
2021-02-22,Gaspool,8596.43,7163.69
2021-02-22,NCG,8639.47,7199.56
2021-02-22,CEGH,8686.82,7239.02
2021-02-23,TTF,8347.93,6956.61
2021-02-23,Gaspool,8408.39,7006.99
2021-02-23,NCG,8373.84,6978.2
2021-02-23,CEGH,8421.35,7017.79
2021-02-24,TTF,8407.27,7006.06
2021-02-24,Gaspool,8450.45,7042.04
2021-02-24,NCG,8450.45,7042.04
2021-02-24,CEGH,8662.03,7218.36
2021-02-25,TTF,8522.54,7102.12
2021-02-25,Gaspool,8600.37,7166.97
2021-02-25,NCG,8557.13,7130.94
2021-02-25,CEGH,8647.93,7206.61
2021-02-26,TTF,8440.62,7033.85
2021-02-26,Gaspool,8475.43,7062.86
2021-02-26,NCG,8436.26,7030.22
2021-02-26,CEGH,8458.02,7048.35
2021-02-27,TTF,8379.69,6983.07
2021-02-27,Gaspool,8484.13,7070.11
2021-02-27,NCG,8458.02,7048.35
2021-02-27,CEGH,8479.78,7066.48
2021-02-28,TTF,8379.69,6983.07
2021-02-28,Gaspool,8484.13,7070.11
2021-02-28,NCG,8458.02,7048.35
2021-02-28,CEGH,8479.78,7066.48
2021-03-01,TTF,8342.36,6951.97
2021-03-01,Gaspool,8484.69,7070.57
2021-03-01,NCG,8480.38,7066.98
2021-03-01,CEGH,8493.32,7077.77
2021-03-02,TTF,8544.11,7120.09
2021-03-02,Gaspool,8685.9,7238.25
2021-03-02,NCG,8690.2,7241.83
2021-03-02,CEGH,8660.12,7216.77
2021-03-03,TTF,8399.22,6999.35
2021-03-03,Gaspool,8476.3,7063.58
2021-03-03,NCG,8480.58,7067.15
2021-03-03,CEGH,8467.73,7056.44
2021-03-04,TTF,8310.84,6925.7
2021-03-04,Gaspool,8499.01,7082.51
2021-03-04,NCG,8503.28,7086.07
2021-03-04,CEGH,8422.03,7018.36
2021-03-05,TTF,8448.43,7040.36
2021-03-05,Gaspool,8614.46,7178.72
2021-03-05,NCG,8627.23,7189.36
2021-03-05,CEGH,8512.29,7093.57
2021-03-06,TTF,8605.95,7171.62
2021-03-06,Gaspool,8742.18,7285.15
2021-03-06,NCG,8750.69,7292.24
2021-03-06,CEGH,8716.63,7263.86
2021-03-07,TTF,8605.95,7171.62
2021-03-07,Gaspool,8742.18,7285.15
2021-03-07,NCG,8750.69,7292.24
2021-03-07,CEGH,8716.63,7263.86
2021-03-08,TTF,8644.26,7203.55
2021-03-08,Gaspool,8835.84,7363.2
2021-03-08,NCG,8857.13,7380.94
2021-03-08,CEGH,8742.18,7285.15
2021-03-09,TTF,8497.1,7080.92
2021-03-09,Gaspool,8766.86,7305.72
2021-03-09,NCG,8754.22,7295.18
2021-03-09,CEGH,8585.61,7154.67
2021-03-10,TTF,8728.43,7273.69
2021-03-10,Gaspool,8900.72,7417.27
2021-03-10,NCG,8921.73,7434.77
2021-03-10,CEGH,8917.53,7431.27
2021-03-11,TTF,8968.97,7474.14
2021-03-11,Gaspool,9057.1,7547.58
2021-03-11,NCG,9061.3,7551.08
2021-03-11,CEGH,9069.69,7558.07
2021-03-12,TTF,9135.42,7612.85
2021-03-12,Gaspool,9241.12,7700.93
2021-03-12,NCG,9274.94,7729.12
2021-03-12,CEGH,9296.08,7746.73
2021-03-13,TTF,9308.76,7757.3
2021-03-13,Gaspool,9376.41,7813.67
2021-03-13,NCG,9389.09,7824.24
2021-03-13,CEGH,9372.18,7810.15
2021-03-14,TTF,9308.76,7757.3
2021-03-14,Gaspool,9376.41,7813.67
2021-03-14,NCG,9389.09,7824.24
2021-03-14,CEGH,9372.18,7810.15
2021-03-15,TTF,9309.0,7757.5
2021-03-15,Gaspool,9401.76,7834.8
2021-03-15,NCG,9473.44,7894.53
2021-03-15,CEGH,9481.87,7901.56
2021-03-16,TTF,9204.96,7670.8
2021-03-16,Gaspool,9246.96,7705.8
2021-03-16,NCG,9377.14,7814.28
2021-03-16,CEGH,9246.96,7705.8
2021-03-17,TTF,9018.97,7515.81
2021-03-17,Gaspool,9132.39,7610.32
2021-03-17,NCG,9170.2,7641.83
2021-03-17,CEGH,9136.59,7613.82
2021-03-18,TTF,9264.83,7720.69
2021-03-18,Gaspool,9353.11,7794.26
2021-03-18,NCG,9437.18,7864.32
2021-03-18,CEGH,9344.7,7787.25
2021-03-19,TTF,9002.28,7501.9
2021-03-19,Gaspool,9187.2,7656.0
2021-03-19,NCG,9208.21,7673.51
2021-03-19,CEGH,9149.38,7624.48
2021-03-20,TTF,8859.38,7382.82
2021-03-20,Gaspool,8947.64,7456.37
2021-03-20,NCG,8985.47,7487.89
2021-03-20,CEGH,8968.66,7473.88
2021-03-21,TTF,8859.38,7382.82
2021-03-21,Gaspool,8947.64,7456.37
2021-03-21,NCG,8985.47,7487.89
2021-03-21,CEGH,8968.66,7473.88
2021-03-22,TTF,8915.23,7429.36
2021-03-22,Gaspool,8961.42,7467.85
2021-03-22,NCG,9041.2,7534.33
2021-03-22,CEGH,9032.8,7527.33
2021-03-23,TTF,9274.96,7729.13
2021-03-23,Gaspool,9333.85,7778.21
2021-03-23,NCG,9312.82,7760.68
2021-03-23,CEGH,9333.85,7778.21
2021-03-24,TTF,9288.47,7740.39
2021-03-24,Gaspool,9313.65,7761.37
2021-03-24,NCG,9393.4,7827.83
2021-03-24,CEGH,9464.75,7887.29
2021-03-25,TTF,9320.6,7767.17
2021-03-25,Gaspool,9329.0,7774.17
2021-03-25,NCG,9383.57,7819.64
2021-03-25,CEGH,9446.53,7872.11
2021-03-26,TTF,9137.08,7614.23
2021-03-26,Gaspool,9212.86,7677.38
2021-03-26,NCG,9250.75,7708.96
2021-03-26,CEGH,9343.36,7786.13
2021-03-27,TTF,9305.48,7754.57
2021-03-27,Gaspool,9368.62,7807.18
2021-03-27,NCG,9389.67,7824.72
2021-03-27,CEGH,9490.71,7908.92
2021-03-28,TTF,9305.48,7754.57
2021-03-28,Gaspool,9368.62,7807.18
2021-03-28,NCG,9389.67,7824.72
2021-03-28,CEGH,9490.71,7908.92
2021-03-29,TTF,9300.11,7750.09
2021-03-29,Gaspool,9329.51,7774.59
2021-03-29,NCG,9375.7,7813.08
2021-03-29,CEGH,9476.49,7897.07
2021-03-30,TTF,9177.64,7648.03
2021-03-30,Gaspool,9228.06,7690.05
2021-03-30,NCG,9253.26,7711.05
2021-03-30,CEGH,9337.29,7781.07
2021-03-31,TTF,9227.76,7689.8
2021-03-31,Gaspool,9244.44,7703.7
2021-03-31,NCG,9252.78,7710.65
2021-03-31,CEGH,9323.67,7769.72
2021-04-01,TTF,9392.58,7827.15
2021-04-01,Gaspool,9463.27,7886.06
2021-04-01,NCG,9467.43,7889.52
2021-04-01,CEGH,9434.16,7861.8
2021-04-02,TTF,9458.55,7882.12
2021-04-02,Gaspool,9600.24,8000.2
2021-04-02,NCG,9625.25,8021.04
2021-04-02,CEGH,9571.07,7975.89
2021-04-03,TTF,9416.88,7847.4
2021-04-03,Gaspool,9529.4,7941.17
2021-04-03,NCG,9625.25,8021.04
2021-04-03,CEGH,9575.24,7979.37
2021-04-04,TTF,9416.88,7847.4
2021-04-04,Gaspool,9529.4,7941.17
2021-04-04,NCG,9625.25,8021.04
2021-04-04,CEGH,9575.24,7979.37
2021-04-05,TTF,9456.16,7880.13
2021-04-05,Gaspool,9569.14,7974.28
2021-04-05,NCG,9665.39,8054.49
2021-04-05,CEGH,9615.17,8012.64
2021-04-06,TTF,9484.48,7903.73
2021-04-06,Gaspool,9672.95,8060.79
2021-04-06,NCG,9723.2,8102.67
2021-04-06,CEGH,9652.01,8043.34
2021-04-07,TTF,10009.2,8341.0
2021-04-07,Gaspool,10155.94,8463.28
2021-04-07,NCG,10206.25,8505.21
2021-04-07,CEGH,10009.2,8341.0
2021-04-08,TTF,9908.15,8256.79
2021-04-08,Gaspool,10039.07,8365.89
2021-04-08,NCG,10055.96,8379.97
2021-04-08,CEGH,9929.27,8274.39
2021-04-09,TTF,9769.34,8141.12
2021-04-09,Gaspool,9930.25,8275.21
2021-04-09,NCG,9904.84,8254.03
2021-04-09,CEGH,9815.92,8179.93
2021-04-10,TTF,9655.01,8045.84
2021-04-10,Gaspool,9815.92,8179.93
2021-04-10,NCG,9824.39,8186.99
2021-04-10,CEGH,9786.28,8155.23
2021-04-11,TTF,9655.01,8045.84
2021-04-11,Gaspool,9815.92,8179.93
2021-04-11,NCG,9824.39,8186.99
2021-04-11,CEGH,9786.28,8155.23
2021-04-12,TTF,9705.18,8087.65
2021-04-12,Gaspool,9912.2,8260.17
2021-04-12,NCG,9924.88,8270.73
2021-04-12,CEGH,9772.78,8143.98
2021-04-13,TTF,10236.9,8530.75
2021-04-13,Gaspool,10398.05,8665.04
2021-04-13,NCG,10431.97,8693.31
2021-04-13,CEGH,10325.96,8604.97
2021-04-14,TTF,10119.75,8433.12
2021-04-14,Gaspool,10306.6,8588.83
2021-04-14,NCG,10298.1,8581.75
2021-04-14,CEGH,10319.34,8599.45
2021-04-15,TTF,10203.46,8502.88
2021-04-15,Gaspool,10408.23,8673.52
2021-04-15,NCG,10416.76,8680.63
2021-04-15,CEGH,10446.63,8705.52
2021-04-16,TTF,10318.64,8598.87
2021-04-16,Gaspool,10548.92,8790.77
2021-04-16,NCG,10595.82,8829.85
2021-04-16,CEGH,10693.9,8911.58
2021-04-17,TTF,10395.4,8662.83
2021-04-17,Gaspool,10425.25,8687.71
2021-04-17,NCG,10493.48,8744.57
2021-04-17,CEGH,10536.12,8780.1
2021-04-18,TTF,10395.4,8662.83
2021-04-18,Gaspool,10425.25,8687.71
2021-04-18,NCG,10493.48,8744.57
2021-04-18,CEGH,10536.12,8780.1
2021-04-19,TTF,10410.56,8675.47
2021-04-19,Gaspool,10500.28,8750.23
2021-04-19,NCG,10551.55,8792.96
2021-04-19,CEGH,10551.55,8792.96
2021-04-20,TTF,10729.07,8940.89
2021-04-20,Gaspool,10827.88,9023.23
2021-04-20,NCG,10827.88,9023.23
2021-04-20,CEGH,11085.64,9238.03
2021-04-21,TTF,10728.68,8940.57
2021-04-21,Gaspool,10763.08,8969.23
2021-04-21,NCG,10823.27,9019.39
2021-04-21,CEGH,10879.16,9065.97
2021-04-22,TTF,10708.75,8923.96
2021-04-22,Gaspool,10738.81,8949.01
2021-04-22,NCG,10824.7,9020.58
2021-04-22,CEGH,10863.35,9052.79
2021-04-23,TTF,10855.61,9046.34
2021-04-23,Gaspool,10920.24,9100.2
2021-04-23,NCG,10959.02,9132.52
2021-04-23,CEGH,10971.94,9143.28
2021-04-24,TTF,10097.26,8414.38
2021-04-24,Gaspool,10192.05,8493.37
2021-04-24,NCG,10235.14,8529.28
2021-04-24,CEGH,10304.08,8586.73
2021-04-25,TTF,10097.26,8414.38
2021-04-25,Gaspool,10192.05,8493.37
2021-04-25,NCG,10235.14,8529.28
2021-04-25,CEGH,10304.08,8586.73
2021-04-26,TTF,10154.11,8461.76
2021-04-26,Gaspool,10257.09,8547.57
2021-04-26,NCG,10351.5,8626.25
2021-04-26,CEGH,10364.37,8636.97
2021-04-27,TTF,10276.45,8563.71
2021-04-27,Gaspool,10319.33,8599.44
2021-04-27,NCG,10417.97,8681.64
2021-04-27,CEGH,10413.68,8678.07
2021-04-28,TTF,10799.52,8999.6
2021-04-28,Gaspool,10812.35,9010.29
2021-04-28,NCG,10919.26,9099.38
2021-04-28,CEGH,10936.37,9113.64
2021-04-29,TTF,10806.73,9005.61
2021-04-29,Gaspool,10764.0,8970.0
2021-04-29,NCG,10819.55,9016.29
2021-04-29,CEGH,10900.73,9083.94
2021-04-30,TTF,11302.07,9418.39
2021-04-30,Gaspool,11297.78,9414.82
2021-04-30,NCG,11332.08,9443.4
2021-04-30,CEGH,11310.64,9425.53
2021-05-01,TTF,11632.2,9693.5
2021-05-01,Gaspool,11752.25,9793.54
2021-05-01,NCG,11700.8,9750.67
2021-05-01,CEGH,11747.96,9789.97
2021-05-02,TTF,11632.2,9693.5
2021-05-02,Gaspool,11752.25,9793.54
2021-05-02,NCG,11700.8,9750.67
2021-05-02,CEGH,11747.96,9789.97
2021-05-03,TTF,11632.2,9693.5
2021-05-03,Gaspool,11752.25,9793.54
2021-05-03,NCG,11700.8,9750.67
2021-05-03,CEGH,11747.96,9789.97
2021-05-04,TTF,11610.76,9675.63
2021-05-04,Gaspool,11687.94,9739.95
2021-05-04,NCG,11670.79,9725.66
2021-05-04,CEGH,11735.1,9779.25
2021-05-05,TTF,11677.12,9730.93
2021-05-05,Gaspool,11677.12,9730.93
2021-05-05,NCG,11741.18,9784.32
2021-05-05,CEGH,11762.54,9802.12
2021-05-06,TTF,11990.75,9992.29
2021-05-06,Gaspool,12024.67,10020.56
2021-05-06,NCG,12062.84,10052.37
2021-05-06,CEGH,12041.63,10034.69
2021-05-07,TTF,12116.06,10096.72
2021-05-07,Gaspool,12231.03,10192.52
2021-05-07,NCG,12235.29,10196.07
2021-05-07,CEGH,12218.25,10181.87
2021-05-08,TTF,11754.12,9795.1
2021-05-08,Gaspool,11881.86,9901.55
2021-05-08,NCG,11869.09,9890.91
2021-05-08,CEGH,11907.41,9922.84
2021-05-09,TTF,11754.12,9795.1
2021-05-09,Gaspool,11881.86,9901.55
2021-05-09,NCG,11869.09,9890.91
2021-05-09,CEGH,11907.41,9922.84
2021-05-10,TTF,11754.12,9795.1
2021-05-10,Gaspool,11822.25,9851.87
2021-05-10,NCG,11817.99,9848.32
2021-05-10,CEGH,11920.18,9933.48
2021-05-11,TTF,12353.13,10294.27
2021-05-11,Gaspool,12246.43,10205.36
2021-05-11,NCG,12301.92,10251.6
2021-05-11,CEGH,12404.35,10336.96
2021-05-12,TTF,12667.44,10556.2
2021-05-12,Gaspool,12645.98,10538.32
2021-05-12,NCG,12710.35,10591.96
2021-05-12,CEGH,12757.56,10631.3
2021-05-13,TTF,12716.72,10597.27
2021-05-13,Gaspool,12789.29,10657.74
2021-05-13,NCG,12840.51,10700.42
2021-05-13,CEGH,12925.88,10771.57
2021-05-14,TTF,12667.08,10555.9
2021-05-14,Gaspool,12671.33,10559.44
2021-05-14,NCG,12747.89,10623.24
2021-05-14,CEGH,12777.66,10648.05
2021-05-15,TTF,13088.14,10906.78
2021-05-15,Gaspool,12913.76,10761.47
2021-05-15,NCG,12998.83,10832.36
2021-05-15,CEGH,13037.1,10864.25
2021-05-16,TTF,13088.14,10906.78
2021-05-16,Gaspool,12913.76,10761.47
2021-05-16,NCG,12998.83,10832.36
2021-05-16,CEGH,13037.1,10864.25
2021-05-17,TTF,13136.81,10947.34
2021-05-17,Gaspool,12957.62,10798.02
2021-05-17,NCG,13047.21,10872.67
2021-05-17,CEGH,13094.14,10911.78
2021-05-18,TTF,12944.52,10787.1
2021-05-18,Gaspool,12731.41,10609.51
2021-05-18,NCG,12705.84,10588.2
2021-05-18,CEGH,12816.65,10680.54
2021-05-19,TTF,12314.36,10261.97
2021-05-19,Gaspool,12062.24,10051.87
2021-05-19,NCG,12117.79,10098.16
2021-05-19,CEGH,12173.34,10144.45
2021-05-20,TTF,11325.32,9437.77
2021-05-20,Gaspool,11086.33,9238.61
2021-05-20,NCG,11158.88,9299.07
2021-05-20,CEGH,11265.58,9387.98
2021-05-21,TTF,12048.8,10040.67
2021-05-21,Gaspool,11929.2,9941.0
2021-05-21,NCG,11959.1,9965.92
2021-05-21,CEGH,12117.14,10097.62
2021-05-22,TTF,11997.54,9997.95
2021-05-22,Gaspool,12023.17,10019.31
2021-05-22,NCG,12040.26,10033.55
2021-05-22,CEGH,12057.34,10047.78
2021-05-23,TTF,11997.54,9997.95
2021-05-23,Gaspool,12023.17,10019.31
2021-05-23,NCG,12040.26,10033.55
2021-05-23,CEGH,12057.34,10047.78
2021-05-24,TTF,12035.48,10029.57
2021-05-24,Gaspool,12044.02,10036.68
2021-05-24,NCG,12044.02,10036.68
2021-05-24,CEGH,12056.82,10047.35
2021-05-25,TTF,12052.02,10043.35
2021-05-25,Gaspool,12103.24,10086.03
2021-05-25,NCG,12158.72,10132.27
2021-05-25,CEGH,12137.38,10114.48
2021-05-26,TTF,12778.44,10648.7
2021-05-26,Gaspool,12739.82,10616.52
2021-05-26,NCG,12791.31,10659.42
2021-05-26,CEGH,12817.05,10680.87
2021-05-27,TTF,12968.24,10806.87
2021-05-27,Gaspool,12976.82,10814.02
2021-05-27,NCG,13011.16,10842.63
2021-05-27,CEGH,12959.65,10799.71
2021-05-28,TTF,12302.88,10252.4
2021-05-28,Gaspool,12268.66,10223.88
2021-05-28,NCG,12345.66,10288.05
2021-05-28,CEGH,12358.5,10298.75
2021-05-29,TTF,12114.65,10095.54
2021-05-29,Gaspool,12277.21,10231.01
2021-05-29,NCG,12191.65,10159.71
2021-05-29,CEGH,12225.88,10188.23
2021-05-30,TTF,12114.65,10095.54
2021-05-30,Gaspool,12277.21,10231.01
2021-05-30,NCG,12191.65,10159.71
2021-05-30,CEGH,12225.88,10188.23
2021-05-31,TTF,12250.73,10208.94
2021-05-31,Gaspool,12114.57,10095.47
2021-05-31,NCG,12054.99,10045.82
2021-05-31,CEGH,12114.57,10095.47
2021-06-01,TTF,12294.46,10245.38
2021-06-01,Gaspool,12157.8,10131.5
2021-06-01,NCG,12098.01,10081.67
2021-06-01,CEGH,12157.8,10131.5
2021-06-02,TTF,12648.28,10540.23
2021-06-02,Gaspool,12588.45,10490.37
2021-06-02,NCG,12605.55,10504.62
2021-06-02,CEGH,12541.45,10451.21
2021-06-03,TTF,12306.24,10255.2
2021-06-03,Gaspool,12416.69,10347.24
2021-06-03,NCG,12348.72,10290.6
2021-06-03,CEGH,12331.73,10276.44
2021-06-04,TTF,12413.85,10344.87
2021-06-04,Gaspool,12473.19,10394.32
2021-06-04,NCG,12435.05,10362.54
2021-06-04,CEGH,12405.38,10337.82
2021-06-05,TTF,12413.85,10344.87
2021-06-05,Gaspool,12528.29,10440.24
2021-06-05,NCG,12473.19,10394.32
2021-06-05,CEGH,12452.0,10376.67
2021-06-06,TTF,12413.85,10344.87
2021-06-06,Gaspool,12528.29,10440.24
2021-06-06,NCG,12473.19,10394.32
2021-06-06,CEGH,12452.0,10376.67
2021-06-07,TTF,12388.58,10323.82
2021-06-07,Gaspool,12451.78,10376.48
2021-06-07,NCG,12455.99,10379.99
2021-06-07,CEGH,12413.86,10344.88
2021-06-08,TTF,12713.56,10594.63
2021-06-08,Gaspool,12692.48,10577.07
2021-06-08,NCG,12684.05,10570.04
2021-06-08,CEGH,12658.76,10548.97
2021-06-09,TTF,13442.98,11202.48
2021-06-09,Gaspool,13282.63,11068.86
2021-06-09,NCG,13265.75,11054.79
2021-06-09,CEGH,13189.8,10991.5
2021-06-10,TTF,13260.8,11050.67
2021-06-10,Gaspool,13344.97,11120.81
2021-06-10,NCG,13311.3,11092.75
2021-06-10,CEGH,13260.8,11050.67
2021-06-11,TTF,13402.33,11168.61
2021-06-11,Gaspool,13427.55,11189.62
2021-06-11,NCG,13419.15,11182.62
2021-06-11,CEGH,13423.35,11186.12
2021-06-12,TTF,13141.67,10951.39
2021-06-12,Gaspool,13234.16,11028.47
2021-06-12,NCG,13145.88,10954.9
2021-06-12,CEGH,13179.51,10982.92
2021-06-13,TTF,13141.67,10951.39
2021-06-13,Gaspool,13234.16,11028.47
2021-06-13,NCG,13145.88,10954.9
2021-06-13,CEGH,13179.51,10982.92
2021-06-14,TTF,13084.24,10903.53
2021-06-14,Gaspool,13188.71,10990.59
2021-06-14,NCG,13113.49,10927.91
2021-06-14,CEGH,13117.67,10931.39
2021-06-15,TTF,13596.45,11330.37
2021-06-15,Gaspool,13467.24,11222.7
2021-06-15,NCG,13458.9,11215.75
2021-06-15,CEGH,13433.89,11194.91
2021-06-16,TTF,13152.24,10960.2
2021-06-16,Gaspool,13139.77,10949.81
2021-06-16,NCG,13110.68,10925.57
2021-06-16,CEGH,13131.46,10942.88
2021-06-17,TTF,13210.6,11008.83
2021-06-17,Gaspool,13198.07,10998.39
2021-06-17,NCG,13173.02,10977.52
2021-06-17,CEGH,13218.96,11015.8
2021-06-18,TTF,13142.89,10952.41
2021-06-18,Gaspool,13130.49,10942.07
2021-06-18,NCG,13134.63,10945.52
2021-06-18,CEGH,13200.78,11000.65
2021-06-19,TTF,13618.36,11348.63
2021-06-19,Gaspool,13548.07,11290.06
